day,hour,online_players,m1_supply,supply_ratio,inflation_rate,market_heat,lambda_multiplier,price_index,diamond_price,diamond_garch_vol,iron_ingot_price,iron_ingot_garch_vol,netherite_price,netherite_garch_vol,elytra_price,elytra_garch_vol,oak_log_price,oak_log_garch_vol,enchanted_book_price,enchanted_book_garch_vol,gunpowder_price,gunpowder_garch_vol,ender_pearl_price,ender_pearl_garch_vol
131.95833333333334,23,78.20413197028971,8577765.121317863,0.8577765121317863,-0.003935653490431896,5.202691313486262,1.4248661552859918,0.3,95.87517445690067,0.004260837962359414,7.297795397700065,0.011431538778973878,2403.5739409283447,0.004289171402278579,1730.5519494807086,0.004288845597489182,1.073224695427307,0.07405007468770475,43.21622791335665,0.004274771393906655,4.707298694964139,0.006467391457511341,11.504931206169596,0.004260599324963713
132.0,0,82.93142525565894,8140582.908349138,0.8140582908349138,-0.006994132834259054,5.054470392205806,1.4398602499774857,0.3,96.30357024442665,0.004375482038397623,7.3475610142891545,0.011332695163866244,2418.755021958122,0.004397421090401313,1741.4823531663267,0.004397148181533095,1.0523612120088242,0.07039977648995183,43.45706821186719,0.004385983541429385,4.672407794918273,0.006373871570812447,11.57778754578607,0.004375088754888088
132.04166666666666,1,77.50060712815487,7702757.273155005,0.7702757273155004,-0.00970042364230056,4.877394846684652,1.435455870341088,0.3,96.90779064432556,0.004385055910076699,7.402163749144969,0.010901644184991045,2433.685784534518,0.004510927969634945,1752.23283839476,0.004510694674863347,1.0316288116966532,0.06692919067814639,43.73228017132344,0.004454030902129349,4.7048797249034155,0.0063421776947880605,11.628647078226093,0.004492450237021697
132.08333333333334,2,81.18053525278508,7243882.517062716,0.7243882517062716,-0.01360312515942364,4.765116244832314,1.4469986758886866,0.3,97.45985705051017,0.004497295069704883,7.449217065779191,0.01051829306946703,2447.4234401343697,0.004601478481756233,1762.1240745752114,0.004601289753405047,1.0108608969498807,0.06364786529213849,43.98008507266442,0.004561754759402702,4.733361366934102,0.006288487940827685,11.69481848983534,0.004486704101286738
132.125,3,82.30454032859771,6774146.084569893,0.6774146084569893,-0.015351039804314058,4.684316495995293,1.4532938352935612,0.3,97.93326195147638,0.004560115249484944,7.491342250787781,0.010126223452077024,2459.150267558288,0.004649706406232157,1770.5675996643695,0.00464954628646696,0.9926858186241071,0.060549531439316094,44.1919881172398,0.004615602221304052,4.758465925599123,0.006195262968711092,11.751554270390258,0.004550333181611044
132.16666666666666,4,80.4118145687668,6818232.666068775,0.6818232666068774,-0.017004072244907055,4.6072139911477095,1.0523477331766673,0.3,98.41948085189246,0.0045701130115295184,7.627137835334394,0.009739371387960254,2468.216685738971,0.004647399246847036,1777.1013132702883,0.004647263656389562,0.9930583771401819,0.05758495169577528,44.37601756456343,0.0046180192361274745,4.821817299568059,0.006076949728911275,11.825000276242152,0.00456102231398828
132.20833333333334,5,93.73476895344494,7652947.153963843,0.7652947153963844,-0.01641183753906832,4.668625444847153,0.5331397227011666,0.3,98.87270910954078,0.00458455861946228,7.780744081034002,0.010100879222830192,2474.134384454734,0.0045971876764127,1781.3694082949191,0.0045971927830593395,1.3170182236235872,0.05463955239686994,44.5189504553673,0.004589903535134905,4.913616829655114,0.006534952507970454,11.864603167621395,0.004650595638493186
132.25,6,107.37385289740149,8325301.327331049,0.8325301327331049,-0.013908880876615608,4.841649012748359,0.5376677485944635,0.3,98.97145566259385,0.004579702529291712,7.8432632403942835,0.010589656969129614,2476.5991366549347,0.004510406317060043,1783.1440487178372,0.004510516048958711,1.2424344639809308,0.08799456711719994,44.563341925805915,0.004528055031382481,4.918614229299836,0.007530064225085675,11.876442608380215,0.004587811279589539
132.29166666666666,7,118.67166537491849,8899209.932989493,0.8899209932989492,-0.010098621571711236,5.089256241050153,0.5399057258131074,0.3,98.92897520427664,0.004469193058456587,7.840110880244696,0.010249072925736027,2475.5331146586414,0.004405284220489316,1782.3831439021728,0.0044053854936580445,1.1810988320965246,0.0843926778081559,44.54416630114312,0.0044215588300375915,4.916542606393756,0.007220167185041856,11.871340490674704,0.004476662801841748
132.33333333333334,8,129.8926665558846,9284510.528647672,0.9284510528647673,-0.007532536868370812,5.4021817603825,0.5412517665109845,0.3,98.74917008379416,0.004362919758772632,7.825610519292162,0.009777362597753497,2471.048249987661,0.004304030297529696,1779.1503539691755,0.0043041060072989785,1.1328023649891013,0.08078815098221123,44.463281258812415,0.004319022952601842,4.907474752536992,0.006926482434681308,11.84976631328851,0.004369808378847669
